ENSCAFT00000007114	612263	N
ENSCAFT00000007117	477008	N
ENSCAFT00000007118	482786	N
ENSCAFT00000007121	403936	cfa04510=Focal adhesion.cfa04666=Fc gamma R-mediated phagocytosis.cfa04670=Leukocyte transendothelial migration
ENSCAFT00000007123	485567.608272	N
ENSCAFT00000007124	607180	cfa04310=Wnt signaling pathway.cfa04340=Hedgehog signaling pathway.cfa04916=Melanogenesis.cfa05166=HTLV-I infection.cfa05200=Pathways in cancer.cfa05217=Basal cell carcinoma
ENSCAFT00000007125	U	N
ENSCAFT00000007126	476913	N
ENSCAFT00000007127	487112	N
ENSCAFT00000007128	484443	N
ENSCAFT00000007130	485445	cfa04020=Calcium signaling pathway.cfa04080=Neuroactive ligand-receptor interaction
ENSCAFT00000007134	485151	cfa00620=Pyruvate metabolism.cfa01100=Metabolic pathways
ENSCAFT00000007135	485446	N
ENSCAFT00000007143	U	N
ENSCAFT00000007144	U	N
ENSCAFT00000007145	607961	N
ENSCAFT00000007146	476520	N
ENSCAFT00000007148	483867	N
ENSCAFT00000007149	U	N
ENSCAFT00000007150	476915	cfa04110=Cell cycle.cfa05166=HTLV-I infection.cfa05200=Pathways in cancer.cfa05212=Pancreatic cancer.cfa05214=Glioma.cfa05215=Prostate cancer.cfa05218=Melanoma.cfa05219=Bladder cancer.cfa05220=Chronic myeloid leukemia.cfa05222=Small cell lung cancer.cfa05223=Non-small cell lung cancer
ENSCAFT00000007151	610802	N
ENSCAFT00000007152	U	N
ENSCAFT00000007156	484444	N
ENSCAFT00000007159	482785	N
ENSCAFT00000007160	484445	cfa04380=Osteoclast differentiation
ENSCAFT00000007161	U	N
ENSCAFT00000007164	476916	N
ENSCAFT00000007166	475371	N
ENSCAFT00000007168	476917	N
ENSCAFT00000007172	U	N
ENSCAFT00000007174	612282	cfa03420=Nucleotide excision repair.cfa03460=Fanconi anemia pathway
ENSCAFT00000007175	484637	N
ENSCAFT00000007177	610822	N
ENSCAFT00000007178	476777	N
ENSCAFT00000007179	485448	cfa00020=Citrate cycle (TCA cycle).cfa00640=Propanoate metabolism.cfa01100=Metabolic pathways
ENSCAFT00000007180	612284	N
ENSCAFT00000007184	485570	N
ENSCAFT00000007187	475692	N
ENSCAFT00000007189	475691	N
ENSCAFT00000007190	U	N
ENSCAFT00000007193	U	N
ENSCAFT00000007194	476778	N
ENSCAFT00000007195	U	N
ENSCAFT00000007196	U	N
ENSCAFT00000007198	403882	cfa04020=Calcium signaling pathway.cfa04080=Neuroactive ligand-receptor interaction.cfa04540=Gap junction
ENSCAFT00000007200	U	N
ENSCAFT00000007203	483003	N
ENSCAFT00000007204	476521	cfa03420=Nucleotide excision repair
ENSCAFT00000007206	476779	N
ENSCAFT00000007207	607116	N
ENSCAFT00000007208	U	N
ENSCAFT00000007209	607248	cfa03018=RNA degradation.cfa03040=Spliceosome
ENSCAFT00000007211	U	N
ENSCAFT00000007212	485452	N
ENSCAFT00000007213	476103	N
ENSCAFT00000007214	477010	N
ENSCAFT00000007215	U	N
ENSCAFT00000007223	487113	cfa04010=MAPK signaling pathway.cfa04260=Cardiac muscle contraction.cfa05410=Hypertrophic cardiomyopathy (HCM).cfa05412=Arrhythmogenic right ventricular cardiomyopathy (ARVC).cfa05414=Dilated cardiomyopathy
ENSCAFT00000007227	U	N
ENSCAFT00000007228	475372	N
ENSCAFT00000007230	477989	N
ENSCAFT00000007232	U	N
ENSCAFT00000007233	477011	N
ENSCAFT00000007234	476780	N
ENSCAFT00000007235	U	N
ENSCAFT00000007240	484638	N
ENSCAFT00000007243	U	N
ENSCAFT00000007244	476781	N
ENSCAFT00000007246	476921	N
ENSCAFT00000007247	U	N
ENSCAFT00000007249	493995	cfa03022=Basal transcription factors.cfa03420=Nucleotide excision repair
ENSCAFT00000007252	403472	cfa04080=Neuroactive ligand-receptor interaction.cfa04971=Gastric acid secretion
ENSCAFT00000007253	483282	N
ENSCAFT00000007254	487114	cfa04145=Phagosome.cfa05152=Tuberculosis
ENSCAFT00000007255	475906	N
ENSCAFT00000007257	484448	cfa05132=Salmonella infection
ENSCAFT00000007258	610011	N
ENSCAFT00000007263	U	N
ENSCAFT00000007264	U	N
ENSCAFT00000007266	608910	cfa04610=Complement and coagulation cascades.cfa04972=Pancreatic secretion.cfa04974=Protein digestion and absorption
ENSCAFT00000007267	U	N
ENSCAFT00000007271	485154	N
ENSCAFT00000007272	475907	N
ENSCAFT00000007273	476105	cfa03022=Basal transcription factors.cfa03420=Nucleotide excision repair
ENSCAFT00000007274	476782	N
ENSCAFT00000007276	U	N
ENSCAFT00000007277	485454	N
ENSCAFT00000007280	476922	N
ENSCAFT00000007282	485156	N
ENSCAFT00000007283	477990	cfa04144=Endocytosis.cfa04630=Jak-STAT signaling pathway
ENSCAFT00000007286	U	N
ENSCAFT00000007287	487115	N
ENSCAFT00000007288	475908	N
ENSCAFT00000007289	484640	N
ENSCAFT00000007290	485455	N
ENSCAFT00000007293	475373	N
ENSCAFT00000007296	482788	N
ENSCAFT00000007299	612902	cfa04010=MAPK signaling pathway.cfa04540=Gap junction.cfa04912=GnRH signaling pathway
ENSCAFT00000007300	U	N
ENSCAFT00000007304	477991	N
ENSCAFT00000007307	484450	N
ENSCAFT00000007308	483284	cfa05016=Huntington's disease
ENSCAFT00000007311	476924	N
ENSCAFT00000007313	610840	N
ENSCAFT00000007316	482789	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa04145=Phagosome.cfa04721=Synaptic vesicle cycle.cfa04966=Collecting duct acid secretion.cfa05323=Rheumatoid arthritis
ENSCAFT00000007317	485456	N
ENSCAFT00000007320	483869	N
ENSCAFT00000007321	U	N
ENSCAFT00000007323	483287	N
ENSCAFT00000007324	483286	N
ENSCAFT00000007325	U	N
ENSCAFT00000007328	487116	cfa01100=Metabolic pathways
ENSCAFT00000007329	475532	N
ENSCAFT00000007331	U	N
ENSCAFT00000007333	484451	N
ENSCAFT00000007336	477012	N
ENSCAFT00000007339	485158	N
ENSCAFT00000007343	609189	N
ENSCAFT00000007346	475374.610537	cfa00010=Glycolysis / Gluconeogenesis.cfa00561=Glycerolipid metabolism.cfa01100=Metabolic pathways
ENSCAFT00000007347	U	N
ENSCAFT00000007349	485458	N
ENSCAFT00000007353	U	N
ENSCAFT00000007354	609800	N
ENSCAFT00000007357	U	N
ENSCAFT00000007359	484641	N
ENSCAFT00000007361	U	N
ENSCAFT00000007363	484452	N
ENSCAFT00000007368	612319	cfa03013=RNA transport
ENSCAFT00000007369	475156.475375	cfa04146=Peroxisome
ENSCAFT00000007370	482794	N
ENSCAFT00000007371	476523	N
ENSCAFT00000007373	482795	N
ENSCAFT00000007374	482514	cfa04977=Vitamin digestion and absorption
ENSCAFT00000007375	403767	cfa04977=Vitamin digestion and absorption
ENSCAFT00000007376	610898	N
ENSCAFT00000007378	483004	cfa04360=Axon guidance
ENSCAFT00000007379	475533	N
ENSCAFT00000007380	610565	N
ENSCAFT00000007381	484453	N
ENSCAFT00000007382	U	N
ENSCAFT00000007386	484642	cfa04144=Endocytosis
ENSCAFT00000007388	U	N
ENSCAFT00000007389	484643	N
ENSCAFT00000007392	610914	N
ENSCAFT00000007396	477993	N
ENSCAFT00000007397	U	N
ENSCAFT00000007398	606995	N
ENSCAFT00000007399	476436	N
ENSCAFT00000007402	477994	N
ENSCAFT00000007403	483297	N
ENSCAFT00000007404	476785	N
ENSCAFT00000007406	484454	cfa04010=MAPK signaling pathway.cfa04380=Osteoclast differentiation.cfa05166=HTLV-I infection
ENSCAFT00000007408	478231	cfa04120=Ubiquitin mediated proteolysis.cfa04141=Protein processing in endoplasmic reticulum
ENSCAFT00000007409	484644	N
ENSCAFT00000007410	U	N
ENSCAFT00000007411	483299	N
ENSCAFT00000007413	U	N
ENSCAFT00000007414	608657	N
ENSCAFT00000007415	483300	N
ENSCAFT00000007416	476928	N
ENSCAFT00000007417	485572	N
ENSCAFT00000007419	483301	N
ENSCAFT00000007420	475377	N
ENSCAFT00000007421	485460	N
ENSCAFT00000007422	487118	N
ENSCAFT00000007423	484455	N
ENSCAFT00000007424	U	N
ENSCAFT00000007426	U	N
ENSCAFT00000007427	475695	N
ENSCAFT00000007429	612334	N
ENSCAFT00000007432	476438	cfa05010=Alzheimer's disease
ENSCAFT00000007437	482515	cfa03410=Base excision repair
ENSCAFT00000007438	476787	N
ENSCAFT00000007439	U	N
ENSCAFT00000007440	482516	N
ENSCAFT00000007441	U	N
ENSCAFT00000007445	610589	N
ENSCAFT00000007446	485160	N
ENSCAFT00000007447	611564	N
ENSCAFT00000007449	611055	cfa05014=Amyotrophic lateral sclerosis (ALS)
ENSCAFT00000007452	611060	cfa04514=Cell adhesion molecules (CAMs).cfa04520=Adherens junction.cfa05168=Herpes simplex infection
ENSCAFT00000007454	476526	N
ENSCAFT00000007458	U	N
ENSCAFT00000007459	476788	cfa04974=Protein digestion and absorption
ENSCAFT00000007460	609921	N
ENSCAFT00000007461	493763	cfa04744=Phototransduction
ENSCAFT00000007462	485573	N
ENSCAFT00000007463	U	N
ENSCAFT00000007465	475538	cfa04970=Salivary secretion.cfa04971=Gastric acid secretion.cfa04972=Pancreatic secretion.cfa04976=Bile secretion
ENSCAFT00000007467	485576	N
ENSCAFT00000007472	475910	N
ENSCAFT00000007475	484456	N
ENSCAFT00000007476	485577	N
ENSCAFT00000007480	612343	cfa04012=ErbB signaling pathway.cfa04120=Ubiquitin mediated proteolysis.cfa04144=Endocytosis.cfa04630=Jak-STAT signaling pathway.cfa04660=T cell receptor signaling pathway.cfa04910=Insulin signaling pathway.cfa05100=Bacterial invasion of epithelial cells.cfa05200=Pathways in cancer.cfa05220=Chronic myeloid leukemia
ENSCAFT00000007481	609709	N
ENSCAFT00000007484	609336	N
ENSCAFT00000007486	610996	N
ENSCAFT00000007487	403873	cfa00052=Galactose metabolism.cfa00511=Other glycan degradation.cfa00531=Glycosaminoglycan degradation.cfa00600=Sphingolipid metabolism.cfa00604=Glycosphingolipid biosynthesis - ganglio series.cfa01100=Metabolic pathways.cfa04142=Lysosome
ENSCAFT00000007488	609705	N
ENSCAFT00000007490	612349	N
ENSCAFT00000007493	403541	cfa04060=Cytokine-cytokine receptor interaction.cfa04062=Chemokine signaling pathway
ENSCAFT00000007494	403685	cfa03010=Ribosome
ENSCAFT00000007495	484457	N
ENSCAFT00000007496	475378	cfa00860=Porphyrin and chlorophyll metabolism.cfa01100=Metabolic pathways
ENSCAFT00000007500	U	N
ENSCAFT00000007501	U	N
ENSCAFT00000007502	476930	N
ENSCAFT00000007504	U	N
ENSCAFT00000007505	475536	cfa00330=Arginine and proline metabolism.cfa00340=Histidine metabolism.cfa00380=Tryptophan metabolism
ENSCAFT00000007506	U	N
ENSCAFT00000007507	U	N
ENSCAFT00000007509	487119	cfa04510=Focal adhesion.cfa04512=ECM-receptor interaction.cfa04514=Cell adhesion molecules (CAMs).cfa04810=Regulation of actin cytoskeleton.cfa05410=Hypertrophic cardiomyopathy (HCM).cfa05412=Arrhythmogenic right ventricular cardiomyopathy (ARVC).cfa05414=Dilated cardiomyopathy
ENSCAFT00000007510	U	N
ENSCAFT00000007511	U	N
ENSCAFT00000007513	609418	cfa04060=Cytokine-cytokine receptor interaction.cfa04380=Osteoclast differentiation.cfa05323=Rheumatoid arthritis
ENSCAFT00000007514	U	N
ENSCAFT00000007516	482518	N
ENSCAFT00000007518	483006	N
ENSCAFT00000007520	609431	N
ENSCAFT00000007523	U	N
ENSCAFT00000007524	U	N
ENSCAFT00000007527	607108	N
ENSCAFT00000007533	475379	cfa03013=RNA transport
ENSCAFT00000007534	U	N
ENSCAFT00000007535	U	N
ENSCAFT00000007541	483007	cfa04141=Protein processing in endoplasmic reticulum
ENSCAFT00000007544	403784	cfa00330=Arginine and proline metabolism.cfa01100=Metabolic pathways.cfa04020=Calcium signaling pathway
ENSCAFT00000007546	483305	N
ENSCAFT00000007548	U	N
ENSCAFT00000007549	482799	N
ENSCAFT00000007551	483874	N
ENSCAFT00000007553	487123	cfa03450=Non-homologous end-joining.cfa05340=Primary immunodeficiency
ENSCAFT00000007556	483306	N
ENSCAFT00000007559	477995	cfa00310=Lysine degradation
ENSCAFT00000007560	484460	N
ENSCAFT00000007564	482519	cfa04340=Hedgehog signaling pathway.cfa05200=Pathways in cancer.cfa05217=Basal cell carcinoma
ENSCAFT00000007565	475911	N
ENSCAFT00000007567	482520	N
ENSCAFT00000007573	477996	N
ENSCAFT00000007574	U	N
ENSCAFT00000007575	U	N
ENSCAFT00000007576	U	N
ENSCAFT00000007577	478157	N
ENSCAFT00000007578	474433.475098.475273.475912.478252	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000007579	607252	N
ENSCAFT00000007580	U	N
ENSCAFT00000007581	607265	N
ENSCAFT00000007583	482801	N
ENSCAFT00000007584	609652	N
ENSCAFT00000007585	U	N
ENSCAFT00000007586	476111	N
ENSCAFT00000007590	U	N
ENSCAFT00000007591	607279	N
ENSCAFT00000007593	483307	N
ENSCAFT00000007594	U	N
ENSCAFT00000007596	483308	N
ENSCAFT00000007598	608659	N
ENSCAFT00000007599	U	N
ENSCAFT00000007601	450237	N
ENSCAFT00000007602	474963	cfa03013=RNA transport
ENSCAFT00000007603	476444	N
ENSCAFT00000007604	477015	cfa04144=Endocytosis
ENSCAFT00000007605	476445	N
ENSCAFT00000007609	607414	N
ENSCAFT00000007612	475537	cfa04360=Axon guidance.cfa05010=Alzheimer's disease
ENSCAFT00000007613	476446	cfa04610=Complement and coagulation cascades
ENSCAFT00000007614	475913	cfa03013=RNA transport
ENSCAFT00000007616	477998	cfa03040=Spliceosome
ENSCAFT00000007617	487127	N
ENSCAFT00000007619	484465	N
ENSCAFT00000007620	611184	N
ENSCAFT00000007621	475380	cfa05152=Tuberculosis
ENSCAFT00000007622	612411	N
ENSCAFT00000007625	476932	cfa00561=Glycerolipid metabolism.cfa00564=Glycerophospholipid metabolism.cfa01100=Metabolic pathways.cfa04070=Phosphatidylinositol signaling system
ENSCAFT00000007626	482521	N
ENSCAFT00000007629	483310	cfa04142=Lysosome
ENSCAFT00000007633	482802	N
ENSCAFT00000007634	485166	N
ENSCAFT00000007636	475381	cfa03010=Ribosome
ENSCAFT00000007641	610957	N
ENSCAFT00000007644	476447	cfa03410=Base excision repair
ENSCAFT00000007645	484469	N
ENSCAFT00000007647	609623	N
ENSCAFT00000007650	477016	N
ENSCAFT00000007653	608610	N
ENSCAFT00000007656	612416	N
ENSCAFT00000007657	487128	N
ENSCAFT00000007658	484470	N
ENSCAFT00000007660	U	N
ENSCAFT00000007661	484471	N
ENSCAFT00000007662	483311	N
ENSCAFT00000007664	612423	N
ENSCAFT00000007665	612424	N
ENSCAFT00000007667	485463	N
ENSCAFT00000007669	485463	N
ENSCAFT00000007670	477017	N
ENSCAFT00000007674	U	N
ENSCAFT00000007675	U	N
ENSCAFT00000007676	U	N
ENSCAFT00000007677	608831	cfa00970=Aminoacyl-tRNA biosynthesis
ENSCAFT00000007678	477018	N
ENSCAFT00000007679	478003	N
ENSCAFT00000007680	608901	N
ENSCAFT00000007687	607593	N
ENSCAFT00000007689	U	N
ENSCAFT00000007694	U	N
ENSCAFT00000007695	483313	N
ENSCAFT00000007697	475382	N
ENSCAFT00000007699	485167	cfa04380=Osteoclast differentiation.cfa04664=Fc epsilon RI signaling pathway.cfa04666=Fc gamma R-mediated phagocytosis.cfa05220=Chronic myeloid leukemia
ENSCAFT00000007701	607636	N
ENSCAFT00000007703	477019	cfa03430=Mismatch repair.cfa03460=Fanconi anemia pathway.cfa05200=Pathways in cancer.cfa05210=Colorectal cancer.cfa05213=Endometrial cancer
ENSCAFT00000007704	485464	N
ENSCAFT00000007705	484472	N
ENSCAFT00000007706	475383	N
ENSCAFT00000007712	483009	cfa00240=Pyrimidine metabolism.cfa00250=Alanine, aspartate and glutamate metabolism.cfa01100=Metabolic pathways
ENSCAFT00000007713	478005	N
ENSCAFT00000007718	478006	cfa00230=Purine metabolism
ENSCAFT00000007721	484473	N
ENSCAFT00000007724	485465	N
ENSCAFT00000007725	610971	N
ENSCAFT00000007728	U	N
ENSCAFT00000007729	U	N
ENSCAFT00000007730	476934	N
ENSCAFT00000007733	483315	N
ENSCAFT00000007736	U	N
ENSCAFT00000007737	482804	N
ENSCAFT00000007742	476935	N
ENSCAFT00000007744	U	N
ENSCAFT00000007745	475384	N
ENSCAFT00000007746	608875	N
ENSCAFT00000007747	U	N
ENSCAFT00000007748	U	N
ENSCAFT00000007749	612435	N
ENSCAFT00000007750	483008	N
ENSCAFT00000007753	U	N
ENSCAFT00000007758	475385	N
ENSCAFT00000007759	612443	N
ENSCAFT00000007761	U	N
ENSCAFT00000007762	476936	N
ENSCAFT00000007765	U	N
ENSCAFT00000007766	475698	cfa04977=Vitamin digestion and absorption
ENSCAFT00000007767	475699	N
ENSCAFT00000007770	609605	cfa04621=NOD-like receptor signaling pathway
ENSCAFT00000007774	477021	cfa04510=Focal adhesion.cfa04512=ECM-receptor interaction.cfa04514=Cell adhesion molecules (CAMs).cfa04810=Regulation of actin cytoskeleton.cfa05410=Hypertrophic cardiomyopathy (HCM).cfa05412=Arrhythmogenic right ventricular cardiomyopathy (ARVC).cfa05414=Dilated cardiomyopathy
ENSCAFT00000007775	482526	N
ENSCAFT00000007776	U	N
ENSCAFT00000007778	475700	N
ENSCAFT00000007779	478007.478008	cfa03060=Protein export.cfa04141=Protein processing in endoplasmic reticulum.cfa04145=Phagosome
ENSCAFT00000007781	609613	N
ENSCAFT00000007782	609568	cfa04530=Tight junction
ENSCAFT00000007783	476793	cfa00510=N-Glycan biosynthesis.cfa01100=Metabolic pathways
ENSCAFT00000007784	U	N
ENSCAFT00000007786	608986	N
ENSCAFT00000007792	U	N
ENSCAFT00000007793	483880	cfa04350=TGF-beta signaling pathway
ENSCAFT00000007795	485469	N
ENSCAFT00000007798	U	N
ENSCAFT00000007799	482527	cfa00052=Galactose metabolism.cfa00510=N-Glycan biosynthesis.cfa00514=Other types of O-glycan biosynthesis.cfa00533=Glycosaminoglycan biosynthesis - keratan sulfate.cfa00601=Glycosphingolipid biosynthesis - lacto and neolacto series.cfa01100=Metabolic pathways
ENSCAFT00000007800	476794	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa05010=Alzheimer's disease.cfa05012=Parkinson's disease.cfa05016=Huntington's disease
ENSCAFT00000007803	485169	N
ENSCAFT00000007804	475540.482806	cfa05322=Systemic lupus erythematosus
ENSCAFT00000007805	485170	N
ENSCAFT00000007808	483881	cfa05200=Pathways in cancer.cfa05212=Pancreatic cancer
ENSCAFT00000007809	487130	cfa03013=RNA transport.cfa03015=mRNA surveillance pathway
ENSCAFT00000007811	476449	cfa00565=Ether lipid metabolism.cfa01100=Metabolic pathways
ENSCAFT00000007814	487130	cfa03013=RNA transport.cfa03015=mRNA surveillance pathway
ENSCAFT00000007816	476528	N
ENSCAFT00000007821	482807	cfa00532=Glycosaminoglycan biosynthesis - chondroitin sulfate.cfa01100=Metabolic pathways
ENSCAFT00000007822	476795	N
ENSCAFT00000007824	607757	N
ENSCAFT00000007825	U	N
ENSCAFT00000007827	482528	cfa00190=Oxidative phosphorylation.cfa01100=Metabolic pathways.cfa04142=Lysosome.cfa04145=Phagosome.cfa04721=Synaptic vesicle cycle.cfa05152=Tuberculosis.cfa05323=Rheumatoid arthritis
ENSCAFT00000007829	487131	N
ENSCAFT00000007831	476796	N
ENSCAFT00000007832	475387	N
ENSCAFT00000007834	U	N
ENSCAFT00000007837	U	N
ENSCAFT00000007840	U	N
ENSCAFT00000007841	487132	N
ENSCAFT00000007842	483317	N
ENSCAFT00000007844	U	N
ENSCAFT00000007845	U	N
ENSCAFT00000007846	475541	N
ENSCAFT00000007848	611074	N
ENSCAFT00000007849	483882	N
ENSCAFT00000007851	475542	N
ENSCAFT00000007852	475410	cfa03010=Ribosome
ENSCAFT00000007854	U	N
ENSCAFT00000007855	476113	N
ENSCAFT00000007856	475388	N
ENSCAFT00000007857	U	N
ENSCAFT00000007859	483010	N
ENSCAFT00000007860	610736	cfa00514=Other types of O-glycan biosynthesis.cfa00533=Glycosaminoglycan biosynthesis - keratan sulfate.cfa00601=Glycosphingolipid biosynthesis - lacto and neolacto series.cfa01100=Metabolic pathways
ENSCAFT00000007861	484476	cfa04062=Chemokine signaling pathway.cfa04728=Dopaminergic synapse
ENSCAFT00000007862	611008	N
ENSCAFT00000007863	608519	N
ENSCAFT00000007866	U	N
ENSCAFT00000007868	613012	N
ENSCAFT00000007869	U	N
ENSCAFT00000007870	U	N
ENSCAFT00000007873	476115	cfa03320=PPAR signaling pathway
ENSCAFT00000007875	476116	N
ENSCAFT00000007877	485585	N
ENSCAFT00000007880	476797	N
ENSCAFT00000007881	403971	cfa03013=RNA transport
ENSCAFT00000007883	476798	N
ENSCAFT00000007885	608960	N
ENSCAFT00000007886	483885	cfa04115=p53 signaling pathway
ENSCAFT00000007887	483011	N
ENSCAFT00000007890	483886	N
ENSCAFT00000007894	483012	N
ENSCAFT00000007895	U	N
ENSCAFT00000007898	482530	N
ENSCAFT00000007901	485474	cfa04810=Regulation of actin cytoskeleton
ENSCAFT00000007902	476117	cfa04145=Phagosome
ENSCAFT00000007905	U	N
ENSCAFT00000007906	485474	cfa04810=Regulation of actin cytoskeleton
ENSCAFT00000007914	U	N
ENSCAFT00000007917	475546	cfa04910=Insulin signaling pathway.cfa04920=Adipocytokine signaling pathway.cfa05410=Hypertrophic cardiomyopathy (HCM)
ENSCAFT00000007920	484478	N
ENSCAFT00000007921	488526	cfa04910=Insulin signaling pathway.cfa04920=Adipocytokine signaling pathway.cfa05410=Hypertrophic cardiomyopathy (HCM)
ENSCAFT00000007922	484646	N
ENSCAFT00000007925	484479	N
ENSCAFT00000007926	444855	N
ENSCAFT00000007928	U	N
ENSCAFT00000007929	484480	N
ENSCAFT00000007930	487822	N
ENSCAFT00000007933	485478	N
ENSCAFT00000007934	U	N
ENSCAFT00000007938	482809	cfa00512=Mucin type O-Glycan biosynthesis.cfa01100=Metabolic pathways
ENSCAFT00000007941	476119	N
ENSCAFT00000007943	611040	cfa00512=Mucin type O-Glycan biosynthesis.cfa01100=Metabolic pathways
ENSCAFT00000007945	483319	N
ENSCAFT00000007950	608477	N
ENSCAFT00000007951	U	N
ENSCAFT00000007956	609519	N
ENSCAFT00000007958	476120	N
ENSCAFT00000007959	482810.611087	N
ENSCAFT00000007960	609505	N
ENSCAFT00000007963	475704	N
ENSCAFT00000007964	U	N
ENSCAFT00000007966	484648	cfa04010=MAPK signaling pathway.cfa04012=ErbB signaling pathway.cfa04062=Chemokine signaling pathway.cfa04270=Vascular smooth muscle contraction.cfa04370=VEGF signaling pathway.cfa04510=Focal adhesion.cfa04540=Gap junction.cfa04650=Natural killer cell mediated cytotoxicity.cfa04660=T cell receptor signaling pathway.cfa04662=B cell receptor signaling pathway.cfa04664=Fc epsilon RI signaling pathway.cfa04666=Fc gamma R-mediated phagocytosis.cfa04720=Long-term potentiation.cfa04722=Neurotrophin signaling pathway.cfa04730=Long-term depression.cfa04810=Regulation of actin cytoskeleton.cfa04910=Insulin signaling pathway.cfa04912=GnRH signaling pathway.cfa04914=Progesterone-mediated oocyte maturation.cfa04916=Melanogenesis.cfa05152=Tuberculosis.cfa05160=Hepatitis C.cfa05164=Influenza A.cfa05200=Pathways in cancer.cfa05210=Colorectal cancer.cfa05211=Renal cell carcinoma.cfa05212=Pancreatic cancer.cfa05213=Endometrial cancer.cfa05214=Glioma.cfa05215=Prostate cancer.cfa05218=Melanoma.cfa05219=Bladder cancer.cfa05220=Chronic myeloid leukemia.cfa05221=Acute myeloid leukemia.cfa05223=Non-small cell lung cancer
